24.75,25.075,55.0
25.079166999999998,25.415625,55.0
25.419791999999998,25.755208,55.0
25.759375,26.065624999999997,55.0
26.069792,26.415625,55.0
26.419791999999998,26.745832999999998,55.0
26.75,27.065624999999997,55.0
27.069792,27.395833,55.0
27.4,27.739583,53.0
27.74375,28.102082999999997,53.0
28.10625,28.430207999999997,52.0
30.069792,30.419791999999998,55.0
30.423958,30.75,55.0
30.754167,31.075,55.0
31.079166999999998,31.416667,55.0
31.420833,31.724999999999998,55.0
31.729167,32.065625,55.0
32.069792,32.375,55.0
32.379166999999995,32.725,55.0
32.729167,33.045833,53.0
33.05,33.402083,52.0
33.40625,33.816666999999995,48.0
35.379166999999995,35.705208,53.0
35.709375,36.035416999999995,53.0
36.039583,36.385417,53.0
36.389583,36.705208,53.0
36.709375,37.015625,52.0
37.019999999999996,37.395832999999996,53.0
37.4,38.0375,60.0
39.369792,39.705208,48.0
39.709375,40.035416999999995,48.0
40.039583,40.365625,48.0
40.369792,40.715624999999996,50.0
40.719792,41.069792,52.0
41.073958,41.795833,52.0
46.059374999999996,46.405208,55.0
46.409375,46.735417,55.0
46.739582999999996,47.055208,55.0
47.059374999999996,47.395832999999996,55.0
47.4,47.725,55.0
47.729167,48.055208,55.0
48.059374999999996,48.395832999999996,55.0
48.4,48.735417,55.0
48.739582999999996,49.065625,53.0
49.069792,49.375,53.0
49.379166999999995,49.805208,52.0
51.389583,51.715624999999996,55.0
51.719792,52.055208,55.0
52.059374999999996,52.375,55.0
52.379166999999995,52.705208,55.0
52.709375,53.045833,55.0
53.05,53.395832999999996,55.0
53.4,53.725,55.0
53.729167,54.045833,55.0
54.05,54.375,53.0
54.379166999999995,54.729167,52.0
54.733333,55.15,48.0
56.739582999999996,57.035416999999995,53.0
57.039583,57.395832999999996,53.0
57.4,57.715624999999996,53.0
57.719792,58.065625,53.0
58.069792,58.405208,52.0
58.409375,58.8125,53.0
58.816666999999995,59.509375,60.0
60.739582999999996,61.083332999999996,48.0
61.0875,61.385417,48.0
61.389583,61.752083,48.0
61.75625,62.065625,50.0
62.069792,62.395832999999996,52.0
62.400033,64.055241,52.0
64.059408,64.375033,57.0
64.379199,65.33544900000001,55.0
65.339583,65.75520800000001,64.0
65.759375,66.06770800000001,60.0
66.071875,66.415625,60.0
66.419792,66.76979200000001,57.0
66.77395800000001,67.01044900000001,55.0
67.73958300000001,68.095833,64.0
68.10000000000001,69.079199,62.0
69.08333300000001,69.466667,64.0
69.470833,70.069792,60.0
70.389583,70.745833,60.0
70.75,71.415625,59.0
71.419792,71.705208,55.0
71.70937500000001,72.095833,57.0
72.10000000000001,72.405208,57.0
72.96979200000001,73.42500000000001,60.0
73.429167,73.76666700000001,64.0
73.77083300000001,74.075,62.0
74.07916700000001,74.745833,60.0
74.75,77.429167,64.0
78.40937500000001,78.75520800000001,64.0
78.759375,79.05520800000001,64.0
79.059375,79.39583300000001,64.0
79.4,79.73541700000001,64.0
79.73958300000001,80.06562500000001,64.0
80.069792,80.39583300000001,64.0
80.4,80.745833,65.0
80.75,81.06562500000001,64.0
81.069792,81.39583300000001,62.0
81.4,81.858333,60.0
82.075,82.36565800000001,57.0
82.389583,82.73541700000001,57.0
82.73958300000001,83.370833,65.0
83.375,83.9625,64.0
84.069792,84.73125,60.0
84.73541700000001,85.435449,64.0
85.448958,87.241667,62.0
89.04,89.45937500000001,64.0
89.463542,90.405208,62.0
90.40937500000001,90.77083300000001,64.0
90.775,91.413542,60.0
91.75,92.075,60.0
92.07916700000001,92.745833,59.0
92.75,93.02083300000001,55.0
93.025,93.42500000000001,57.0
93.429167,93.877083,57.0
94.40937500000001,94.72500000000001,60.0
94.729167,95.08649100000001,64.0
95.090625,95.4,62.0
95.4,96.045833,60.0
96.05000000000001,98.64583300000001,64.0
99.729167,100.029167,64.0
100.033333,100.36562500000001,64.0
100.369792,100.69583300000001,64.0
100.7,101.02083300000001,64.0
101.025,101.392708,64.0
101.39687500000001,101.73958300000001,64.0
101.74375,102.09479200000001,65.0
102.09895800000001,102.39375000000001,64.0
102.397917,102.73541700000001,62.0
102.73958300000001,103.11770800000001,60.0
103.433333,103.73541700000001,57.0
103.73958300000001,104.06562500000001,57.0
104.069792,104.69375000000001,65.0
104.697917,105.327083,64.0
105.40937500000001,106.122917,60.0
106.127083,106.39583300000001,62.0
106.4,106.765625,60.0
106.76979200000001,108.37916700000001,60.0
112.729167,113.045833,55.0
113.05000000000001,113.385417,55.0
113.389583,113.73541700000001,55.0
113.73958300000001,114.045833,55.0
114.05000000000001,114.36354200000001,55.0
114.36770800000001,114.6875,55.0
114.69166700000001,115.017708,55.0
115.02187500000001,115.373958,55.0
115.37812500000001,115.72500000000001,53.0
115.729167,116.06562500000001,53.0
116.069792,116.405208,52.0
118.089583,118.405208,55.0
118.40937500000001,118.745833,55.0
118.75,119.095833,55.0
119.10000000000001,119.42500000000001,55.0
119.429167,119.73541700000001,55.0
119.73958300000001,120.105208,55.0
120.109375,120.415625,55.0
120.419792,120.765625,55.0
120.769824,121.075033,53.0
121.07916700000001,121.44270800000001,52.0
121.446875,121.9,48.0
123.429167,123.745833,53.0
123.750033,124.05524100000001,53.0
124.059375,124.39583300000001,53.0
124.4,124.72500000000001,53.0
124.72919900000001,125.02086600000001,52.0
125.025,125.385417,53.0
125.389583,126.06666700000001,60.0
127.4,127.73541700000001,48.0
127.73958300000001,128.065625,48.0
128.069792,128.38541700000002,48.0
128.38961600000002,128.73544900000002,50.0
128.739583,129.055208,52.0
129.05940800000002,129.98336600000002,52.0
134.097917,134.423958,55.0
134.428125,134.73333300000002,55.0
134.7375,135.063542,55.0
135.067708,135.39375,55.0
135.397917,135.73333300000002,55.0
135.7375,136.073958,55.0
136.078125,136.404167,55.0
136.408333,136.725,55.0
136.72916700000002,137.07500000000002,53.0
137.079167,137.38541700000002,53.0
137.38958300000002,137.79583300000002,52.0
139.379167,139.725,55.0
139.72916700000002,140.055208,55.0
140.05937500000002,140.395833,55.0
140.4,140.725,55.0
140.72916700000002,141.065625,55.0
141.069792,141.395833,55.0
141.4,141.705208,55.0
141.709375,142.055208,57.0
142.05937500000002,142.375,60.0
142.379167,142.708333,64.0
142.7125,143.055208,62.0
143.05937500000002,143.576074,60.0
144.719792,145.04583300000002,53.0
145.05,145.375,53.0
145.379167,145.71562500000002,53.0
145.719792,146.04583300000002,53.0
146.05,146.35416700000002,52.0
146.35833300000002,146.770833,53.0
146.775,147.413542,60.0
148.689583,149.035417,64.0
149.039583,149.357324,62.0
149.379167,149.695833,60.0
149.70000000000002,150.001042,62.0
150.005208,150.375,60.0
150.379167,153.365625,60.0
153.36979200000002,153.71562500000002,64.0
153.719792,154.020833,60.0
154.025,154.35416700000002,60.0
154.35833300000002,154.646875,57.0
154.65104200000002,155.029167,55.0
155.71354200000002,156.097917,64.0
156.102083,157.055208,62.0
157.05937500000002,157.455208,64.0
157.459375,158.069792,60.0
158.359375,158.71562500000002,60.0
