26.0,26.2875,55.0
26.291667,26.539583,55.0
26.54375,26.85625,53.0
26.85,27.35625,55.0
27.360417,27.638542,58.0
29.319792,29.595833,60.0
29.6,29.85625,60.0
29.860417,30.136458,58.0
30.140625,30.680208,60.0
30.684375,31.064583,55.0
31.340625,31.636458,58.0
31.640625,31.913542,60.0
31.917708,32.416667,62.0
32.420833,32.754167,62.0
32.758333,33.25625,62.0
33.260417,33.595833,62.0
33.6,33.751042,62.0
33.755208,34.136458,60.0
34.140625,34.408333,60.0
34.680208,34.984375,60.0
34.988542,35.25625,58.0
35.260417,35.782292,60.0
35.786458,36.376042,55.0
36.380208,36.648958,55.0
36.653125,36.94375,53.0
36.947917,37.567708,55.0
38.09375,38.384375,58.0
38.388542,38.63125,60.0
38.635417,39.15625,62.0
39.160417,39.75625,62.0
39.760417,40.026042,62.0
40.030208,40.313542,60.0
40.317708,40.773958,60.0
41.210417,41.665625,60.0
41.669792,42.004167,65.0
42.008333,42.442708,67.0
42.446875,43.083333,62.0
43.146875,43.423958,62.0
43.428125,43.696875,60.0
43.701042,44.178125,62.0
44.540625,44.776042,62.0
44.780208,45.086458,60.0
45.090625,45.376042,58.0
45.380208,45.895833,62.0
45.9,46.6875,60.0
47.87,48.170833,58.0
48.175,48.436458,58.0
48.440625,48.736458,55.0
48.740625,48.996875,57.0
49.001042,49.286458,55.0
49.290625,50.291667,53.0
52.99,53.288542,55.0
53.292708,53.5625,55.0
53.566667,53.826042,53.0
53.830208,54.321875,55.0
54.33,55.0,58.0
56.330208,56.664583,60.0
56.66875,56.926042,60.0
56.930208,57.21875,58.0
57.222917,57.70625,60.0
57.710417,58.108333,55.0
58.319792,58.60625,58.0
58.610417,58.886458,60.0
58.890625,59.415625,62.0
59.419792,59.736458,62.0
59.740625,60.25625,62.0
60.260417,60.559375,62.0
60.563542,61.066667,60.0
61.070833,61.445833,60.0
61.45,61.946875,60.0
61.951042,62.244792,58.0
62.248958,62.745833,60.0
62.75,63.09375,55.0
63.369792,63.615625,55.0
63.619792,63.934375,53.0
63.938542,64.29375,55.0
65.060417,65.332292,58.0
65.336458,65.635417,60.0
65.63000000000001,66.1375,62.0
66.141667,66.458333,62.0
66.4625,66.93125,62.0
66.935417,67.078125,62.0
67.082292,67.342708,60.0
67.346875,67.815625,60.0
67.819792,68.15625,60.0
68.160417,68.645833,60.0
68.65,68.995833,65.0
69.0,69.5125,67.0
69.516667,69.875,62.0
70.140625,70.379167,62.0
70.39,70.70625,60.0
70.710417,71.126042,62.0
71.55,71.814583,62.0
71.81875,72.076042,60.0
72.080208,72.345833,58.0
72.35,72.926042,62.0
72.93,73.875,60.0
74.940625,75.213542,58.0
75.217708,75.473958,58.0
75.478125,75.765625,55.0
75.769792,76.063542,60.0
76.067708,76.334375,58.0
76.338542,77.5625,58.0
79.9,80.476042,67.0
80.480208,80.75625,67.0
80.760417,81.315625,67.0
81.33000000000001,81.915625,67.0
81.919792,82.195833,65.0
82.2,82.495833,62.0
82.5,83.026042,67.0
83.030208,83.326042,65.0
83.330208,83.60625,65.0
83.610417,83.895833,65.0
83.9,84.20625,62.0
84.210417,84.515625,67.0
84.47000000000001,84.791667,65.0
84.79,85.375,65.0
86.721875,87.233333,67.0
87.2375,87.565625,67.0
87.569792,88.095833,67.0
88.1,88.636458,67.0
88.640625,88.920833,65.0
88.925,89.236458,62.0
89.240625,89.715625,67.0
89.719792,90.120833,65.0
90.125,90.494792,62.0
90.498958,90.921875,62.0
90.926042,91.708333,65.0
92.019792,92.276042,62.0
92.280208,92.659375,65.0
92.663542,93.436458,67.0
93.440625,94.047917,67.0
94.052083,94.328125,67.0
94.332292,94.8375,69.0
94.841667,95.291667,69.0
95.680208,96.015625,65.0
96.019792,96.859375,70.0
96.863542,97.376042,69.0
97.380208,97.744792,67.0
97.71000000000001,98.125,67.0
98.560417,98.815625,62.0
98.819792,99.086458,60.0
99.090625,99.386458,58.0
99.390625,99.95625,60.0
99.960417,100.521875,60.0
100.526042,100.810417,58.0
100.814583,101.084375,58.0
101.088542,101.413542,60.0
101.683333,101.927083,62.0
101.93125,102.119792,67.0
102.15,102.476042,67.0
102.480208,102.754167,62.0
102.758333,103.215625,67.0
103.219792,103.805208,65.0
103.809375,104.158333,67.0
104.1625,104.458333,65.0
104.4625,105.0,65.0
107.030208,107.328125,55.0
107.332292,107.602083,55.0
107.60625,107.865625,53.0
107.869792,108.414583,55.0
108.41875,108.796875,58.0
110.369792,110.704167,60.0
110.708333,110.965625,60.0
110.969792,111.258333,58.0
111.2625,111.745833,60.0
111.75,112.147917,55.0
112.35000000000001,112.645833,58.0
112.65,112.926042,60.0
112.930208,113.455208,62.0
113.459375,113.776042,62.0
