24.6,24.925,55.0
24.929167,25.265625,55.0
25.269792,25.605208,55.0
25.609375,25.915625,55.0
25.919792,26.265625,55.0
26.269792,26.595833,55.0
26.6,26.915625,55.0
26.919792,27.245833,55.0
27.25,27.589583,53.0
27.59375,27.952083,53.0
27.95625,28.280208,52.0
29.919792,30.269792,55.0
30.273958,30.6,55.0
30.604167,30.925,55.0
30.929167,31.266667,55.0
31.270833,31.575,55.0
31.579167,31.915625,55.0
31.919792,32.225,55.0
32.229167,32.575,55.0
32.579167,32.895833,53.0
32.9,33.252083,52.0
33.25625,33.666667,48.0
35.229167,35.555208,53.0
35.559375,35.885417,53.0
35.889583,36.235417,53.0
36.239583,36.555208,53.0
36.559375,36.865625,52.0
36.87,37.245833,53.0
37.25,37.8875,60.0
39.219792,39.555208,48.0
39.559375,39.885417,48.0
39.889583,40.215625,48.0
40.219792,40.565625,50.0
40.569792,40.919792,52.0
40.923958,41.645833,52.0
45.909375,46.255208,55.0
46.259375,46.585417,55.0
46.589583,46.905208,55.0
46.909375,47.245833,55.0
47.25,47.575,55.0
47.579167,47.905208,55.0
47.909375,48.245833,55.0
48.25,48.585417,55.0
48.589583,48.915625,53.0
48.919792,49.225,53.0
49.229167,49.655208,52.0
51.239583,51.565625,55.0
51.569792,51.905208,55.0
51.909375,52.225,55.0
52.229167,52.555208,55.0
52.559375,52.895833,55.0
52.9,53.245833,55.0
53.25,53.575,55.0
53.579167,53.895833,55.0
53.9,54.225,53.0
54.229167,54.579167,52.0
54.583333,55.0,48.0
56.589583,56.885417,53.0
56.889583,57.245833,53.0
57.25,57.565625,53.0
57.569792,57.915625,53.0
57.919792,58.255208,52.0
58.259375,58.6625,53.0
58.666667,59.359375,60.0
60.589583,60.933333,48.0
60.9375,61.235417,48.0
61.239583,61.602083,48.0
61.60625,61.915625,50.0
61.919792,62.245833,52.0
62.250033,63.905241,52.0
63.909408,64.225033,57.0
64.229199,65.185449,55.0
65.189583,65.605208,64.0
65.609375,65.917708,60.0
65.921875,66.265625,60.0
66.269792,66.619792,57.0
66.623958,66.860449,55.0
67.589583,67.945833,64.0
67.95,68.929199,62.0
68.933333,69.316667,64.0
69.320833,69.919792,60.0
70.239583,70.595833,60.0
70.6,71.265625,59.0
71.269792,71.555208,55.0
71.559375,71.945833,57.0
71.95,72.255208,57.0
72.819792,73.275,60.0
73.279167,73.616667,64.0
73.620833,73.925,62.0
73.929167,74.595833,60.0
74.6,77.279167,64.0
78.259375,78.605208,64.0
78.609375,78.905208,64.0
78.909375,79.245833,64.0
79.25,79.585417,64.0
79.589583,79.915625,64.0
79.919792,80.245833,64.0
80.25,80.595833,65.0
80.6,80.915625,64.0
80.919792,81.245833,62.0
81.25,81.708333,60.0
81.925,82.215658,57.0
82.239583,82.585417,57.0
82.589583,83.220833,65.0
83.225,83.8125,64.0
83.919792,84.58125,60.0
84.585417,85.285449,64.0
85.298958,87.091667,62.0
88.89,89.309375,64.0
89.313542,90.255208,62.0
90.259375,90.620833,64.0
90.625,91.263542,60.0
91.6,91.925,60.0
91.929167,92.595833,59.0
92.6,92.870833,55.0
92.875,93.275,57.0
93.279167,93.727083,57.0
94.259375,94.575,60.0
94.579167,94.936491,64.0
94.940625,95.25,62.0
95.25,95.895833,60.0
95.9,98.495833,64.0
99.579167,99.879167,64.0
99.883333,100.215625,64.0
100.219792,100.545833,64.0
100.55,100.870833,64.0
100.875,101.242708,64.0
101.246875,101.589583,64.0
101.59375,101.944792,65.0
101.948958,102.24375,64.0
102.247917,102.585417,62.0
102.589583,102.967708,60.0
103.283333,103.585417,57.0
103.589583,103.915625,57.0
103.919792,104.54375,65.0
104.547917,105.177083,64.0
105.259375,105.972917,60.0
105.977083,106.245833,62.0
106.25,106.615625,60.0
106.619792,108.229167,60.0
112.579167,112.895833,55.0
112.9,113.235417,55.0
113.239583,113.585417,55.0
113.589583,113.895833,55.0
113.9,114.213542,55.0
114.217708,114.5375,55.0
114.541667,114.867708,55.0
114.871875,115.223958,55.0
115.228125,115.575,53.0
115.579167,115.915625,53.0
115.919792,116.255208,52.0
117.939583,118.255208,55.0
118.259375,118.595833,55.0
118.6,118.945833,55.0
118.95,119.275,55.0
119.279167,119.585417,55.0
119.589583,119.955208,55.0
119.959375,120.265625,55.0
120.269792,120.615625,55.0
120.619824,120.925033,53.0
120.929167,121.292708,52.0
121.296875,121.75,48.0
123.279167,123.595833,53.0
123.600033,123.905241,53.0
123.909375,124.245833,53.0
124.25,124.575,53.0
124.579199,124.870866,52.0
124.875,125.235417,53.0
125.239583,125.916667,60.0
127.25,127.585417,48.0
127.589583,127.915625,48.0
127.919792,128.235417,48.0
128.239616,128.585449,50.0
128.589583,128.905208,52.0
128.909408,129.833366,52.0
133.947917,134.273958,55.0
134.278125,134.583333,55.0
134.5875,134.913542,55.0
134.917708,135.24375,55.0
135.247917,135.583333,55.0
135.5875,135.923958,55.0
135.928125,136.254167,55.0
136.258333,136.575,55.0
136.579167,136.925,53.0
136.929167,137.235417,53.0
137.239583,137.645833,52.0
139.229167,139.575,55.0
139.579167,139.905208,55.0
139.909375,140.245833,55.0
140.25,140.575,55.0
140.579167,140.915625,55.0
140.919792,141.245833,55.0
141.25,141.555208,55.0
141.559375,141.905208,57.0
141.909375,142.225,60.0
142.229167,142.558333,64.0
142.5625,142.905208,62.0
142.909375,143.426074,60.0
144.569792,144.895833,53.0
144.9,145.225,53.0
145.229167,145.565625,53.0
145.569792,145.895833,53.0
145.9,146.204167,52.0
146.208333,146.620833,53.0
146.625,147.263542,60.0
148.539583,148.885417,64.0
148.889583,149.207324,62.0
149.229167,149.545833,60.0
149.55,149.851042,62.0
149.855208,150.225,60.0
150.229167,153.215625,60.0
153.219792,153.565625,64.0
153.569792,153.870833,60.0
153.875,154.204167,60.0
154.208333,154.496875,57.0
154.501042,154.879167,55.0
155.563542,155.947917,64.0
155.952083,156.905208,62.0
156.909375,157.305208,64.0
157.309375,157.919792,60.0
158.209375,158.565625,60.0
158.569792,159.235417,59.0
159.239583,159.525,55.0
159.529167,159.925,57.0
159.929167,160.319792,57.0
160.8,161.245833,60.0
161.25,161.575,64.0
161.579167,161.895833,62.0
161.9,162.535417,60.0
162.539583,165.471875,64.0
166.239583,166.575,64.0
166.579167,166.875,64.0
166.879167,167.205208,64.0
167.209375,167.565625,64.0
167.569792,167.885417,64.0
167.89,168.225,64.0
168.229167,168.585417,65.0
168.589583,168.915625,64.0
168.919792,169.245833,62.0
169.25,169.567708,60.0
169.919792,170.235417,57.0
170.239583,170.592708,57.0
170.596875,171.194792,65.0
171.198958,171.905208,64.0
171.909375,172.592708,60.0
172.596875,173.257324,64.0
173.269792,174.751042,62.0
176.79,177.245833,64.0
177.25,178.215658,62.0
178.219792,178.655208,64.0
178.659375,179.23125,60.0
179.569792,179.905208,60.0
179.909375,180.575,59.0
180.579167,180.910417,55.0
180.914583,181.244792,57.0
181.248958,181.620833,57.0
182.229167,182.58125,60.0
182.585417,182.867708,64.0
182.871875,183.165625,62.0
183.169792,183.885417,60.0
183.889583,186.719792,64.0
187.589583,187.935417,64.0
187.939583,188.225,64.0
188.229167,188.565625,64.0
188.569792,188.925,64.0
188.929167,189.285417,64.0
189.289583,189.575,64.0
189.579167,189.920833,65.0
189.925,190.195833,64.0
190.23,190.565625,62.0
190.569792,190.879167,60.0
191.25,191.545833,57.0
191.55,191.907292,57.0
191.911458,192.555208,65.0
192.559375,193.215625,64.0
193.219792,193.885417,60.0
193.889583,194.569792,62.0
194.569792,196.854167,60.0
219.54999999999998,219.905208,64.0
219.909375,220.895833,62.0
220.9,221.325,67.0
221.329167,221.823958,60.0
222.239583,222.585417,60.0
222.589583,223.242708,59.0
223.246875,223.580208,55.0
223.584375,223.904167,57.0
223.908333,224.241667,57.0
224.909375,225.239583,60.0
225.24375,225.5375,64.0
225.541667,225.895833,62.0
225.9,226.535417,60.0
226.539583,228.94375,64.0
228.947917,229.245833,62.0
229.25,229.659375,60.0
230.259375,230.615625,64.0
230.619792,230.915625,64.0
230.919792,231.215625,64.0
231.25,231.585417,64.0
231.589583,231.905208,64.0
231.909375,232.235417,64.0
232.239583,232.595833,65.0
232.6,232.915625,64.0
232.919792,233.225,62.0
233.229167,233.567708,60.0
233.930208,234.251042,57.0
